id;street_name;street_name_ua;number
11493;Гастелло;Гастелло;52/1
11494;Гастелло;Гастелло;52/2
11495;Гастелло;Гастелло;52/2Б
11496;Гастелло;Гастелло;52/3
11497;Гастелло;Гастелло;53
11498;Гастелло;Гастелло;53а
11499;Гастелло;Гастелло;54
11500;Гастелло;Гастелло;55
11501;Гастелло;Гастелло;56
11502;Гастелло;Гастелло;56а
11503;Гастелло;Гастелло;57
11504;Гастелло;Гастелло;59
11505;Гастелло;Гастелло;61
11506;Гастелло;Гастелло;62
11507;Гастелло;Гастелло;63
11508;Гастелло;Гастелло;64
11509;Гастелло;Гастелло;65
11510;Гастелло;Гастелло;66
11511;Гастелло;Гастелло;67
11512;Гастелло;Гастелло;69
11513;Гастелло;Гастелло;71
11514;Гастелло;Гастелло;73
11515;Гастелло;Гастелло;75
11516;Гастелло;Гастелло;76
11517;Гастелло;Гастелло;77
11518;Гастелло;Гастелло;78
11519;Гастелло;Гастелло;79
11520;Гастелло;Гастелло;80
11521;Гастелло;Гастелло;81
11522;Гастелло;Гастелло;82
11523;Гастелло;Гастелло;83
11524;Гастелло;Гастелло;83а
11525;Гастелло;Гастелло;84
11526;Гастелло;Гастелло;85
11527;Гастелло;Гастелло;86
11528;Гастелло;Гастелло;87
11529;Гастелло;Гастелло;88
11530;Гастелло;Гастелло;89
11531;Гастелло;Гастелло;90
11532;Гастелло;Гастелло;90а
11533;Гастелло;Гастелло;90а/1
11534;Гастелло;Гастелло;90а/2
11535;Гастелло;Гастелло;91
11536;Гастелло;Гастелло;92
11537;Гастелло;Гастелло;92а
11538;Гастелло;Гастелло;92а/2
11539;Гастелло;Гастелло;92а/3
11540;Гастелло;Гастелло;93
11541;Гастелло;Гастелло;95
11542;Гастелло;Гастелло;97
11543;Гастелло;Гастелло;99
11544;Гастелло;Гастелло;101
11545;Гастелло;Гастелло;103
11546;Гастелло;Гастелло;105
11547;Гастелло;Гастелло;107
11548;Гастелло;Гастелло;109
11549;Гастелло;Гастелло;111
11550;Гастелло;Гастелло;113
11551;Гастелло;Гастелло;115
11552;Гастелло;Гастелло;117
11553;Гастелло;Гастелло;119
11554;Гастелло;Гастелло;121
11555;Гастелло;Гастелло;123
11556;Гастелло;Гастелло;125
11557;Гастелло;Гастелло;127
11558;Гастелло;Гастелло;129
11559;Гастелло;Гастелло;131
11560;Гастелло;Гастелло;133
11561;Гастелло;Гастелло;135
11562;Гастелло;Гастелло;137
11563;Гастелло;Гастелло;139
11564;Гастелло;Гастелло;141
11565;Гастелло;Гастелло;143
11566;Гастелло;Гастелло;145
11567;Гастелло;Гастелло;147
11568;Гастелло;Гастелло;149
11569;Гастелло;Гастелло;151
11570;Гастелло;Гастелло;153
11571;Гастелло;Гастелло;155
11572;Гастелло;Гастелло;157
11573;Гастелло;Гастелло;159
11574;Гастелло;Гастелло;161
11575;Гастелло;Гастелло;163
11576;Гастелло;Гастелло;165
11577;Гастелло;Гастелло;167
11578;Гвардейская;Гвардійська;1
11579;Гвардейская;Гвардійська;2а
11580;Гвардейская;Гвардійська;2Б
11581;Гвардейская;Гвардійська;4
11582;Гвардейская;Гвардійська;5
11583;Гвардейская;Гвардійська;6
11584;Гвардейская;Гвардійська;7
11585;Гвардейская;Гвардійська;7а
11586;Гвардейская;Гвардійська;8
11587;Гвардейская;Гвардійська;9
11588;Гвардейская;Гвардійська;10
11589;Гвардейская;Гвардійська;10/1
11590;Гвардейская;Гвардійська;11
11591;Гвардейская;Гвардійська;12
11592;Гвардейская;Гвардійська;12а
11593;Гвардейская;Гвардійська;13
11594;Гвардейская;Гвардійська;14
11595;Гвардейская;Гвардійська;14а
11596;Гвардейская;Гвардійська;16
11597;Гвардейская;Гвардійська;17
11598;Гвардейская;Гвардійська;17а
11599;Гвардейская;Гвардійська;17Б
11600;Гвардейская;Гвардійська;18
11601;Гвардейская;Гвардійська;19Б
11602;Гвардейская;Гвардійська;20
11603;Гвардейская;Гвардійська;20а
11604;Гвардейская;Гвардійська;21
11625;Гвоздичный переулок;Гвоздичний провулок;3
11626;Гвоздичный переулок;Гвоздичний провулок;3а
11627;Гвоздичный переулок;Гвоздичний провулок;4
11628;Гвоздичный переулок;Гвоздичний провулок;6
11629;Гвоздичный переулок;Гвоздичний провулок;6/1
11630;Генерала Бочарова;Генерала Бочарова;1
11631;Генерала Бочарова;Генерала Бочарова;1а
11632;Генерала Бочарова;Генерала Бочарова;1/1 киоск
11633;Генерала Бочарова;Генерала Бочарова;1/2
11634;Генерала Бочарова;Генерала Бочарова;1/2 киоск
11635;Генерала Бочарова;Генерала Бочарова;1/3
11636;Генерала Бочарова;Генерала Бочарова;1/3 киоск
11637;Генерала Бочарова;Генерала Бочарова;1/4 киоск
11638;Генерала Бочарова;Генерала Бочарова;1/5 киоск
11639;Генерала Бочарова;Генерала Бочарова;2
11640;Генерала Бочарова;Генерала Бочарова;2а
